    4.100000e-02    5.665759e+00   -2.210900e+00    1.198990e+00    1.370196e+00    3.690205e+00   -4.100042e-01    6.907338e+00   -2.666263e+00    4.617630e+00    1.825150e+00
    4.200000e-02    5.656824e+00   -2.146355e+00    1.004734e+00    1.478932e-01    7.362558e+00    6.559780e+00    2.445439e+00   -2.150475e-01    7.309332e+00    6.439743e+00
    4.300000e-02    5.647140e+00   -2.082117e+00    1.258524e+00   -1.006878e+00    3.469248e+00    3.609575e+00    1.459510e+00    3.087111e+00    4.320932e+00    1.219906e+00
    4.400000e-02    5.636713e+00   -2.018197e+00    1.896998e+00   -1.937189e+00    6.588849e+00   -1.915649e+00    8.106089e+00    7.105523e-01    6.788300e+00    5.360431e+00
    4.500000e-02    5.625548e+00   -1.954601e+00    2.803989e+00   -2.522065e+00    4.835726e+00   -4.075060e+00    5.783381e-01   -6.059887e-01    3.107115e+00    3.242131e+00
    4.600000e-02    5.613651e+00   -1.891341e+00    3.827873e+00   -2.693300e+00    5.289582e+00   -4.284537e+00    4.093676e+00   -1.118594e+00    6.200790e+00    3.079951e+00
    4.700000e-02    5.601027e+00   -1.828424e+00    4.803872e+00   -2.444606e+00    1.000685e+00    7.112824e-01    5.403155e+00    6.131251e+00    3.768088e+00    3.924015e+00
    4.800000e-02    5.587681e+00   -1.765860e+00    5.578107e+00   -1.831787e+00    1.491211e+00    1.154672e-01    4.090626e+00   -5.428684e+00    7.771685e+00    5.474512e+00
    4.900000e-02    5.573620e+00   -1.703658e+00    6.029941e+00   -9.639691e-01    4.378014e+00    5.355142e+00    5.751546e+00    1.360946e+00    3.593872e+00    2.218395e+00
    5.000000e-02    5.558849e+00   -1.641826e+00    6.089414e+00    1.285516e-02    3.549372e+00    1.969379e+00    9.166799e-01   -4.274723e-01    4.748135e+00    6.000418e+00
    5.100000e-02    5.543374e+00   -1.580372e+00    5.747267e+00    9.375670e-01    8.602233e+00   -4.743109e-01    1.096342e+01   -2.246579e+00    3.641058e+00    6.675486e-01
    5.200000e-02    5.527201e+00   -1.519306e+00    5.056128e+00    1.657822e+00    5.279174e+00   -1.343200e+00   -8.098521e-01    1.936970e+00    5.090085e+00    6.547385e+00
    5.300000e-02    5.510337e+00   -1.458635e+00    4.122687e+00    2.052662e+00    3.577554e+00   -3.374170e+00    3.196579e+00   -4.157911e+00    1.264609e+00    2.173118e+00
    5.400000e-02    5.492787e+00   -1.398369e+00    3.091990e+00    2.050578e+00   -7.454189e-01   -1.934665e+00    5.198106e+00    3.536602e+00    5.179557e+00    5.018918e+00
    5.500000e-02    5.474559e+00   -1.338515e+00    2.126110e+00    1.640415e+00    2.216827e+00   -2.637641e+00    1.669192e+00   -3.352577e+00    3.110403e+00    1.142992e+00
    5.600000e-02    5.455658e+00   -1.279082e+00    1.380250e+00    8.735391e-01    5.085996e+00    5.482349e+00    5.190177e+00    1.429076e+00    6.060415e+00    5.838250e+00
    5.700000e-02    5.436092e+00   -1.220078e+00    9.797280e-01   -1.430729e-01    3.066642e+00    3.753859e+00    2.154569e+00    2.059025e+00    1.485365e+00    3.800773e+00
    5.800000e-02    5.415866e+00   -1.161510e+00    1.001141e+00   -1.261854e+00    7.167445e+00    1.211157e+00    5.520966e+00   -3.154156e+00    3.084150e+00    4.490400e+00
    5.900000e-02    5.394988e+00   -1.103387e+00    1.460447e+00   -2.315643e+00    4.885618e+00   -1.386288e+00    5.790440e+00    1.715534e-01    1.357445e+00    4.557270e-01
    6.000000e-02    5.373465e+00   -1.045717e+00    2.309688e+00   -3.141675e+00    4.541539e+00   -3.398274e+00    1.311707e+00    1.213735e+00    6.754983e+00    6.288429e+00
    6.100000e-02    5.351303e+00   -9.885065e-01    3.442874e+00   -3.605139e+00   -7.146420e-01   -2.096278e+00    6.327110e+00    1.077662e-01    2.851907e-01    3.504795e+00
    6.200000e-02    5.328511e+00   -9.317638e-01    4.710206e+00   -3.618932e+00    1.100815e+00   -3.405118e+00    1.405623e+00    1.650852e-01    1.816677e+00    4.053277e+00
    6.300000e-02    5.305094e+00   -8.754963e-01    5.938674e+00   -3.156784e+00    3.481497e+00    3.813665e+00    3.754911e+00   -3.653678e+00    3.164195e+00    1.674965e+00
    6.400000e-02    5.281061e+00   -8.197115e-01    6.956098e+00   -2.257845e+00    3.474161e+00    2.712825e+00    4.081479e+00    4.685849e+00    3.989269e+00    6.169997e+00
    6.500000e-02    5.256418e+00   -7.644166e-01    7.615230e+00   -1.022070e+00    8.098037e+00    3.046687e+00    1.678545e+00   -3.983680e+00    1.826632e+00    1.694954e+00
    6.600000e-02    5.231174e+00   -7.096188e-01    7.814485e+00    4.029996e-01    4.600277e+00    8.502046e-01    3.867531e+00    2.181750e+00    2.584548e+00    5.385978e+00
    6.700000e-02    5.205335e+00   -6.553251e-01    7.512376e+00    1.842189e+00    3.663674e+00   -2.941790e+00   -9.633141e-01    7.220334e-01    2.641366e+00    7.605460e-01
    6.800000e-02    5.178910e+00   -6.015426e-01    6.733585e+00    3.116588e+00   -5.679942e-01   -3.933760e+00    1.021996e+01   -3.143201e-01    2.905185e+00    5.368953e+00
    6.900000e-02    5.151906e+00   -5.482780e-01    5.565810e+00    4.068023e+00    2.467867e+00   -4.152709e+00   -5.074112e-01    3.807539e+00    9.674356e-01    1.255100e+00
    7.000000e-02    5.124332e+00   -4.955381e-01    4.147826e+00    4.580650e+00    2.517735e+00    4.887847e+00    1.774321e+00   -3.087900e+00    3.277890e+00    4.953121e+00
    7.100000e-02    5.096194e+00   -4.433296e-01    2.650443e+00    4.596635e+00    5.547271e-01    3.098999e+00    5.792180e+00    4.669858e+00   -1.575122e+00    9.620854e-01
    7.200000e-02    5.067501e+00   -3.916589e-01    1.253050e+00    4.123716e+00    5.766955e+00    1.723747e+00    1.346998e+00   -3.112071e+00    2.899448e+00    7.485967e+00
    7.300000e-02    5.038262e+00   -3.405324e-01    1.190636e-01    3.233590e+00    6.018785e+00   -1.193715e+00    5.558162e+00   -9.143296e-01    1.228558e+00    9.958288e-03
    7.400000e-02    5.008483e+00   -2.899565e-01   -6.262680e-01    2.051392e+00    7.486363e+00   -2.194639e+00   -1.139441e-01    4.231033e+00    1.534888e+00    3.700429e+00
    7.500000e-02    4.978175e+00   -2.399373e-01   -9.125624e-01    7.377626e-01    1.257334e+00   -1.357056e+00    5.293622e+00   -3.575247e+00    2.536045e+00    1.406184e+00
    7.600000e-02    4.947344e+00   -1.904809e-01   -7.331783e-01   -5.339209e-01    9.152774e-01   -2.331496e+00    4.514976e+00   -6.749765e-01    2.813588e+00    4.028611e+00
    7.700000e-02    4.915999e+00   -1.415931e-01   -1.450386e-01   -1.601910e+00   -9.035573e-01    3.730679e+00    2.200792e-01    9.104647e-01   -5.181763e-01    3.208865e+00
    7.800000e-02    4.884149e+00   -9.327984e-02    7.405305e-01   -2.338581e+00   -7.283570e-01    8.575696e-01    5.756941e+00    2.311321e-01    7.126208e-01    2.528232e+00
    7.900000e-02    4.851803e+00   -4.554674e-02    1.774600e+00   -2.667877e+00    5.803414e+00    1.769636e+00   -1.618613e-02   -9.123730e-01    8.824065e-01    5.494787e-01
    8.000000e-02    4.818968e+00    1.600616e-03    2.792646e+00   -2.575228e+00    5.860061e+00   -9.838951e-02    2.168673e+00   -2.396155e+00    2.325995e+00    7.668058e+00
    8.100000e-02    4.785654e+00    4.815678e-02    3.638602e+00   -2.108566e+00    7.166064e+00   -1.938864e+00    3.878194e+00    4.019802e+00   -1.319160e+00   -4.135856e-01
    8.200000e-02    4.751870e+00    9.411644e-02    4.187496e+00   -1.370329e+00    2.280474e+00   -3.038200e+00    3.077273e+00   -3.752837e+00   -6.990716e-02    3.568031e+00
    8.300000e-02    4.717623e+00    1.394744e-01    4.363436e+00   -5.016371e-01    3.346877e+00   -3.040260e+00    4.585636e+00    9.818144e-01    1.714887e+00   -3.603437e-01
    8.400000e-02    4.682924e+00    1.842255e-01    4.150367e+00    3.390699e-01   -3.752397e-01    4.615416e+00   -2.058355e+00    6.388034e-03    2.330983e-03    5.265238e+00
    8.500000e-02    4.647780e+00    2.283650e-01    3.594067e+00    9.998393e-01   -2.179924e+00    1.983092e+00    1.053306e+01   -1.809892e+00    2.644306e-01    1.172030e+00
    8.600000e-02    4.612202e+00    2.718879e-01    2.795096e+00    1.358018e+00    3.461591e+00    2.390972e+00   -9.961650e-01    3.040694e+00    6.304355e-01    2.360355e+00
    8.700000e-02    4.576198e+00    3.147895e-01    1.893742e+00    1.338778e+00    5.048501e+00    5.489705e-03    2.380876e+00   -4.042920e+00   -1.442632e+00   -7.592910e-01
    8.800000e-02    4.539776e+00    3.570654e-01    1.049101e+00    9.266853e-01    7.283066e+00   -9.113559e-01    5.621683e+00    3.618036e+00    2.565878e+00    4.461074e+00
    8.900000e-02    4.502948e+00    3.987110e-01    4.153303e-01    1.686103e-01    1.786920e+00   -2.972983e+00   -1.663502e-01   -4.243668e+00   -1.599666e+00    1.777436e-01
    9.000000e-02    4.465720e+00    4.397221e-01    1.184802e-01   -8.324389e-01    2.797837e+00   -4.832170e+00    3.552893e+00   -9.627671e-01    4.346153e-01    4.633591e+00
    9.100000e-02    4.428104e+00    4.800944e-01    2.372523e-01   -1.931718e+00    5.624914e-02    1.323020e+00    1.063549e+00    4.602132e+00   -3.811268e-01   -8.175376e-01
    9.200000e-02    4.390107e+00    5.198240e-01    7.904707e-01   -2.963337e+00    2.670203e-01    7.102652e-01    3.521399e+00   -2.825308e+00   -4.114505e-01    4.029966e+00
    9.300000e-02    4.351741e+00    5.589070e-01    1.733096e+00   -3.764102e+00    4.448728e+00    5.037900e+00    3.098622e+00    6.905942e-01    1.263731e+00   -7.777004e-01
    9.400000e-02    4.313013e+00    5.973395e-01    2.961394e+00   -4.197216e+00    3.405337e+00    3.209512e+00    1.503161e-01    3.862531e+00   -1.961297e+00    2.310827e+00
    9.500000e-02    4.273933e+00    6.351179e-01    4.326570e+00   -4.172441e+00    4.950146e+00    6.063462e-02    6.859224e+00    2.466002e-01   -1.159067e-03   -1.579442e+00
    9.600000e-02    4.234511e+00    6.722387e-01    5.654962e+00   -3.659822e+00    1.935362e+00   -4.511061e+00    1.525728e+00    6.794674e-01    4.730483e-01    4.963640e+00
    9.700000e-02    4.194757e+00    7.086985e-01    6.771948e+00   -2.695000e+00    4.895038e+00   -5.131507e+00    1.757824e+00   -2.832868e+00   -1.559978e+00   -6.213372e-01
    9.800000e-02    4.154679e+00    7.444940e-01    7.526195e+00   -1.375311e+00   -9.079601e-02    2.147549e+00    4.980093e+00    5.181562e+00    3.308661e-01    2.498062e+00
    9.900000e-02    4.114288e+00    7.796222e-01    7.810817e+00    1.528069e-01   -2.275008e+00    5.438562e-01    8.820227e-01   -5.766152e+00   -8.851241e-01   -1.307160e+00
    1.000000e-01    4.073593e+00    8.140801e-01    7.578428e+00    1.713347e+00    1.600547e+00    2.938320e+00    5.351093e+00    2.357274e+00   -2.624577e-01    4.208523e+00
    1.010000e-01    4.032604e+00    8.478649e-01    6.847970e+00    3.124469e+00    3.828102e+00    7.922293e-01   -2.351808e+00    2.833081e-01   -1.061058e+00   -2.373564e+00
    1.020000e-01    3.991331e+00    8.809737e-01    5.702332e+00    4.223100e+00    7.627707e+00    5.044496e-01    7.961392e+00   -2.484284e+00   -5.808682e-01    2.013004e+00
    1.030000e-01    3.949783e+00    9.134042e-01    4.277081e+00    4.886933e+00    4.111591e+00   -2.433418e+00   -1.966624e+00    3.475735e+00    1.927489e+00   -2.272457e+00
    1.040000e-01    3.907970e+00    9.451537e-01    2.741916e+00    5.050746e+00    5.336184e+00   -3.360968e+00    3.941221e-01   -2.517473e+00   -1.027267e+00    3.731858e+00
    1.050000e-01    3.865901e+00    9.762201e-01    1.277433e+00    4.714725e+00   -7.537375e-01    1.697069e+00    5.723203e+00    2.835655e+00    4.016826e-01   -1.185267e+00
    1.060000e-01    3.823587e+00    1.006601e+00    5.051373e-02    3.943670e+00   -2.301025e+00    1.760328e-02    3.908376e-01   -4.209295e-01   -1.071964e+00   -1.301720e-01
    1.070000e-01    3.781038e+00    1.036295e+00   -8.082233e-01    2.857197e+00    2.379172e-01    3.953380e+00    3.336510e+00   -2.566924e+00    3.126255e-01   -1.687392e+00
    1.080000e-01    3.738262e+00    1.065299e+00   -1.221712e+00    1.612367e+00    1.244502e+00    1.666585e+00    3.173182e+00    2.878373e+00   -7.842399e-01    2.694615e+00
    1.090000e-01    3.695271e+00    1.093613e+00   -1.176065e+00    3.812250e-01    5.423341e+00    5.605832e-02    2.003911e+00   -4.072068e+00    1.176889e-01   -2.360941e+00
    1.100000e-01    3.652074e+00    1.121234e+00   -7.211982e-01   -6.735558e-01    4.652472e+00   -4.167798e+00    3.948442e+00   -8.945892e-02   -1.346498e+00    2.033898e+00
    1.110000e-01    3.608680e+00    1.148161e+00    3.757767e-02   -1.421442e+00    7.547565e+00   -3.840836e+00   -4.273499e-01    1.434652e+00    6.250575e-01   -3.929372e+00
    1.120000e-01    3.565101e+00    1.174392e+00    9.557666e-01   -1.782007e+00    1.151084e-01    1.305534e+00    4.248564e+00   -1.789168e+00   -5.951712e-01    3.350965e+00
    1.130000e-01    3.521344e+00    1.199927e+00    1.871342e+00   -1.735543e+00   -2.213187e+00   -1.191206e+00   -7.335391e-01   -1.031811e-01    1.363189e-01   -2.140009e+00
    1.140000e-01    3.477422e+00    1.224764e+00    2.628728e+00   -1.324854e+00    5.161001e-01    2.647204e+00    2.875135e+00   -2.091779e+00   -1.491844e+00   -4.971531e-01
    1.150000e-01    3.433342e+00    1.248903e+00    3.101655e+00   -6.479837e-01    2.878523e+00    2.488220e+00    2.658431e+00    4.236562e+00    1.595963e+00   -1.161200e+00
    1.160000e-01    3.389116e+00    1.272342e+00    3.211618e+00    1.570220e-01    5.786810e+00    4.063456e+00    5.804474e-01   -3.679450e+00   -8.357661e-01    3.681107e-01
    1.170000e-01    3.344753e+00    1.295082e+00    2.939281e+00    9.331114e-01    2.545757e+00   -7.664508e-01    5.074470e+00    8.548637e-01   -1.328572e+00   -1.243696e+00
    1.180000e-01    3.300263e+00    1.317121e+00    2.327213e+00    1.527948e+00    4.587455e+00   -3.735648e+00   -1.871919e+00    2.457370e+00    7.990876e-01   -1.513186e-01
    1.190000e-01    3.255656e+00    1.338459e+00    1.473549e+00    1.816923e+00   -8.850692e-01   -2.278252e+00    8.367912e+00   -1.582393e+00   -1.078453e+00   -4.268316e+00
    1.200000e-01    3.210943e+00    1.359096e+00    5.175097e-01    1.722142e+00   -3.352316e-01   -3.971302e+00    1.027132e+00    3.974244e+00   -1.860236e+00    3.064687e+00
    1.210000e-01    3.166131e+00    1.379031e+00   -3.811564e-01    1.224631e+00    1.235243e+00    2.699525e+00   -9.030286e-01   -4.153401e+00    1.044208e+00   -3.253420e+00
    1.220000e-01    3.121233e+00    1.398266e+00   -1.065829e+00    3.679901e-01    1.461191e+00    3.207604e+00    6.627077e+00    2.509952e+00   -2.780865e+00   -8.733370e-01
    1.230000e-01    3.076257e+00    1.416800e+00   -1.406387e+00   -7.470494e-01    4.075113e+00    3.590282e+00    3.997056e-01   -3.066336e-01    2.712440e+00   -2.433498e+00
    1.240000e-01    3.031213e+00    1.434633e+00   -1.318910e+00   -1.976430e+00    3.886191e+00   -1.967426e+00    3.208838e+00   -1.838842e+00   -1.925675e-01    1.407234e+00
    1.250000e-01    2.986112e+00    1.451766e+00   -7.788737e-01   -3.152964e+00    7.724853e+00   -2.648284e+00    1.042284e+00    3.811166e+00   -1.442891e+00   -3.402240e+00
    1.260000e-01    2.940963e+00    1.468199e+00    1.740998e-01   -4.110067e+00    5.170302e-01   -3.757979e-01    3.912594e+00   -2.802011e+00    5.632612e-01    8.096792e-01
    1.270000e-01    2.895776e+00    1.483933e+00    1.440642e+00   -4.705628e+00   -1.079114e+00   -3.041507e+00    3.134415e+00   -7.265003e-01    3.156260e-01   -4.059227e+00
    1.280000e-01    2.850560e+00    1.498970e+00    2.874613e+00   -4.842621e+00   -6.543516e-01    1.822027e+00   -1.134069e+00    3.079384e+00   -1.275500e-01    1.102156e+00
    1.290000e-01    2.805326e+00    1.513309e+00    4.302844e+00   -4.483499e+00    7.467854e-01    2.428534e+00    4.136113e+00   -1.297946e-01    6.828981e-01   -3.714594e+00
    1.300000e-01    2.760083e+00    1.526953e+00    5.548858e+00   -3.656286e+00    3.322853e+00    4.731206e+00    2.575754e-01    3.204964e-01    1.986843e-01   -8.988073e-02
    1.310000e-01    2.714840e+00    1.539902e+00    6.457235e+00   -2.451490e+00    2.720023e+00   -6.429798e-01    1.157856e+00   -2.953611e+00    1.995869e+00   -4.625992e+00
    1.320000e-01    2.669609e+00    1.552158e+00    6.915152e+00   -1.010213e+00    6.608902e+00   -2.498122e+00    5.427865e+00    5.240065e+00   -5.706440e-01    3.263384e-01
    1.330000e-01    2.624397e+00    1.563722e+00    6.868069e+00    4.948496e-01    7.894108e-01   -2.342859e+00   -5.831178e-01   -3.673255e+00    1.942147e+00   -2.606827e+00
    1.340000e-01    2.579216e+00    1.574596e+00    6.327313e+00    1.882889e+00    5.397195e-01   -4.508403e+00    4.276292e+00   -9.849817e-01   -9.328461e-01   -2.632250e+00
    1.350000e-01    2.534074e+00    1.584782e+00    5.368500e+00    2.989606e+00   -5.894056e-01    1.102358e+00   -1.194313e+00    2.383545e+00    1.954985e+00   -2.793844e+00
    1.360000e-01    2.488981e+00    1.594282e+00    4.120993e+00    3.689533e+00   -3.157098e-02    1.282793e+00    6.544266e+00   -4.233250e+00   -8.873676e-01   -2.836719e-01
    1.370000e-01    2.443946e+00    1.603098e+00    2.749911e+00    3.912886e+00    3.534809e+00    3.548193e+00   -1.268691e+00    2.948834e+00    1.509191e+00   -4.039924e+00
    1.380000e-01    2.398980e+00    1.611231e+00    1.433208e+00    3.654615e+00    5.544502e+00    1.056447e-01   -1.862677e+00   -2.625637e+00   -1.905976e+00   -4.826787e-01
    1.390000e-01    2.354090e+00    1.618685e+00    3.370760e-01    2.974350e+00    8.871517e+00    1.777200e+00    5.571892e+00    2.037133e+00    4.586280e+00   -4.757144e+00
    1.400000e-01    2.309288e+00    1.625462e+00   -4.068501e-01    1.987314e+00   -3.054901e-01    1.388797e+00   -5.221033e-01   -3.381800e+00   -1.719528e+00    1.305393e+00
    1.410000e-01    2.264582e+00    1.631564e+00   -7.192866e-01    8.474939e-01   -2.453964e+00   -4.114893e+00    1.108980e+00    2.853419e-01    1.630695e+00   -4.660214e+00
    1.420000e-01    2.219982e+00    1.636995e+00   -5.835824e-01   -2.745172e-01   -3.020879e+00   -1.858102e+00    2.279517e+00    5.115555e+00    1.971618e+00   -2.662150e+00
    1.430000e-01    2.175496e+00    1.641756e+00   -4.706906e-02   -1.215837e+00   -1.354852e-01   -1.255530e+00    1.699330e+00   -3.796332e+00    3.630112e+00   -3.276025e+00
    1.440000e-01    2.131134e+00    1.645852e+00    7.866759e-01   -1.844320e+00    3.128117e+00    3.593863e+00    5.251491e+00    6.933598e-01   -8.286216e-01    8.507605e-01
    1.450000e-01    2.086905e+00    1.649284e+00    1.773513e+00   -2.077011e+00    4.260306e+00    5.907087e-01   -3.565909e-01    3.639387e+00    2.793613e+00   -2.551425e+00
    1.460000e-01    2.042819e+00    1.652056e+00    2.750099e+00   -1.891427e+00    8.019074e+00    8.979871e-01    5.936692e+00   -3.957259e+00   -4.232828e-01   -2.449776e+00
    1.470000e-01    1.998884e+00    1.654173e+00    3.557852e+00   -1.328069e+00    1.848636e+00   -1.070463e+00   -5.934460e-01    1.791711e+00    2.908059e+00   -2.863315e+00
    1.480000e-01    1.955109e+00    1.655636e+00    4.066075e+00   -4.838557e-01    1.931032e+00   -4.408400e+00    1.331540e+00   -3.755729e+00    7.673584e-01   -1.391433e+00
    1.490000e-01    1.911503e+00    1.656450e+00    4.190928e+00    5.025738e-01   -9.630366e-01    8.437279e-02    5.026628e+00    3.458837e+00    1.916338e+00   -3.257450e+00
    1.500000e-01    1.868076e+00    1.656618e+00    3.907540e+00    1.471534e+00   -1.331178e+00    6.978965e-01   -7.153183e-01   -2.928568e+00    8.782721e-01   -1.175270e+00
    1.510000e-01    1.824835e+00    1.656145e+00    3.253517e+00    2.265975e+00    3.399288e-01    4.005162e+00    4.128138e+00    1.533643e+00    4.258670e+00   -4.794813e+00
