    3.400000e-01    3.938990e-01   -7.117703e-01    2.756835e-01   -7.117703e-01
    3.500000e-01    3.788126e-01   -7.046881e-01    2.608004e-01   -7.046881e-01
    3.600000e-01    3.642841e-01   -6.976763e-01    2.467853e-01   -6.976763e-01
    3.700000e-01    3.502834e-01   -6.907343e-01    2.335824e-01   -6.907343e-01
    3.800000e-01    3.367829e-01   -6.838614e-01    2.211396e-01   -6.838614e-01
    3.900000e-01    3.237571e-01   -6.770569e-01    2.094081e-01   -6.770569e-01
    4.000000e-01    3.111824e-01   -6.703200e-01    1.983426e-01   -6.703200e-01
    4.100000e-01    2.990368e-01   -6.636503e-01    1.879006e-01   -6.636503e-01
    4.200000e-01    2.873000e-01   -6.570468e-01    1.780421e-01   -6.570468e-01
    4.300000e-01    2.759529e-01   -6.505091e-01    1.687303e-01   -6.505091e-01
    4.400000e-01    2.649778e-01   -6.440364e-01    1.599303e-01   -6.440364e-01
    4.500000e-01    2.543581e-01   -6.376282e-01    1.516098e-01   -6.376282e-01
    4.600000e-01    2.440783e-01   -6.312836e-01    1.437385e-01   -6.312836e-01
    4.700000e-01    2.341238e-01   -6.250023e-01    1.362880e-01   -6.250023e-01
    4.800000e-01    2.244810e-01   -6.187834e-01    1.292320e-01   -6.187834e-01
    4.900000e-01    2.151371e-01   -6.126264e-01    1.225456e-01   -6.126264e-01
    5.000000e-01    2.060798e-01   -6.065307e-01    1.162058e-01   -6.065307e-01
    5.100000e-01    1.972979e-01   -6.004956e-01    1.101910e-01   -6.004956e-01
    5.200000e-01    1.887805e-01   -5.945205e-01    1.044810e-01   -5.945205e-01
    5.300000e-01    1.805175e-01   -5.886050e-01    9.905694e-02   -5.886050e-01
    5.400000e-01    1.724992e-01   -5.827483e-01    9.390113e-02   -5.827483e-01
    5.500000e-01    1.647165e-01   -5.769498e-01    8.899711e-02   -5.769498e-01
    5.600000e-01    1.571607e-01   -5.712091e-01    8.432946e-02   -5.712091e-01
    5.700000e-01    1.498238e-01   -5.655254e-01    7.988377e-02   -5.655254e-01
    5.800000e-01    1.426977e-01   -5.598984e-01    7.564657e-02   -5.598984e-01
    5.900000e-01    1.357753e-01   -5.543273e-01    7.160525e-02   -5.543273e-01
    6.000000e-01    1.290493e-01   -5.488116e-01    6.774803e-02   -5.488116e-01
    6.100000e-01    1.225130e-01   -5.433509e-01    6.406390e-02   -5.433509e-01
    6.200000e-01    1.161602e-01   -5.379444e-01    6.054254e-02   -5.379444e-01
    6.300000e-01    1.099846e-01   -5.325918e-01    5.717433e-02   -5.325918e-01
    6.400000e-01    1.039804e-01   -5.272924e-01    5.395025e-02   -5.272924e-01
    6.500000e-01    9.814204e-02   -5.220458e-01    5.086187e-02   -5.220458e-01
    6.600000e-01    9.246421e-02   -5.168513e-01    4.790129e-02   -5.168513e-01
    6.700000e-01    8.694179e-02   -5.117086e-01    4.506115e-02   -5.117086e-01
    6.800000e-01    8.156990e-02   -5.066170e-01    4.233453e-02   -5.066170e-01
    6.900000e-01    7.634386e-02   -5.015761e-01    3.971498e-02   -5.015761e-01
    7.000000e-01    7.125919e-02   -4.965853e-01    3.719645e-02   -4.965853e-01
    7.100000e-01    6.631157e-02   -4.916442e-01    3.477327e-02   -4.916442e-01
    7.200000e-01    6.149689e-02   -4.867523e-01    3.244015e-02   -4.867523e-01
    7.300000e-01    5.681118e-02   -4.819090e-01    3.019214e-02   -4.819090e-01
    7.400000e-01    5.225062e-02   -4.771139e-01    2.802459e-02   -4.771139e-01
    7.500000e-01    4.781156e-02   -4.723666e-01    2.593314e-02   -4.723666e-01
    7.600000e-01    4.349047e-02   -4.676664e-01    2.391373e-02   -4.676664e-01
    7.700000e-01    3.928395e-02   -4.630131e-01    2.196254e-02   -4.630131e-01
    7.800000e-01    3.518874e-02   -4.584060e-01    2.007600e-02   -4.584060e-01
    7.900000e-01    3.120170e-02   -4.538448e-01    1.825076e-02   -4.538448e-01
    8.000000e-01    2.731980e-02   -4.493290e-01    1.648368e-02   -4.493290e-01
    8.100000e-01    2.354011e-02   -4.448581e-01    1.477182e-02   -4.448581e-01
    8.200000e-01    1.985981e-02   -4.404317e-01    1.311242e-02   -4.404317e-01
    8.300000e-01    1.627618e-02   -4.360493e-01    1.150289e-02   -4.360493e-01
    8.400000e-01    1.278660e-02   -4.317105e-01    9.940813e-03   -4.317105e-01
    8.500000e-01    9.388532e-03   -4.274149e-01    8.423908e-03   -4.274149e-01
    8.600000e-01    6.079520e-03   -4.231621e-01    6.950041e-03   -4.231621e-01
    8.700000e-01    2.857199e-03   -4.189515e-01    5.517207e-03   -4.189515e-01
    8.800000e-01   -2.807219e-04   -4.147829e-01    4.123523e-03   -4.147829e-01
    8.900000e-01   -3.336457e-03   -4.106558e-01    2.767224e-03   -4.106558e-01
    9.000000e-01   -6.312149e-03   -4.065697e-01    1.446649e-03   -4.065697e-01
    9.100000e-01   -9.209871e-03   -4.025242e-01    1.602376e-04   -4.025242e-01
    9.200000e-01   -1.203163e-02   -3.985190e-01   -1.093476e-03   -3.985190e-01
    9.300000e-01   -1.477938e-02   -3.945537e-01   -2.315870e-03   -3.945537e-01
    9.400000e-01   -1.745499e-02   -3.906278e-01   -3.508242e-03   -3.906278e-01
    9.500000e-01   -2.006029e-02   -3.867410e-01   -4.671812e-03   -3.867410e-01
    9.600000e-01   -2.259706e-02   -3.828929e-01   -5.807729e-03   -3.828929e-01
    9.700000e-01   -2.506701e-02   -3.790830e-01   -6.917073e-03   -3.790830e-01
    9.800000e-01   -2.747179e-02   -3.753111e-01   -8.000863e-03   -3.753111e-01
    9.900000e-01   -2.981304e-02   -3.715767e-01   -9.060061e-03   -3.715767e-01
    1.000000e+00   -3.209230e-02   -3.678794e-01   -1.009557e-02   -3.678794e-01
    1.010000e+00   -3.431111e-02   -3.642190e-01   -1.110825e-02   -3.642190e-01
    1.020000e+00   -3.647094e-02   -3.605949e-01   -1.209889e-02   -3.605949e-01
    1.030000e+00   -3.857323e-02   -3.570070e-01   -1.306827e-02   -3.570070e-01
    1.040000e+00   -4.061936e-02   -3.534547e-01   -1.401711e-02   -3.534547e-01
    1.050000e+00   -4.261069e-02   -3.499377e-01   -1.494607e-02   -3.499377e-01
    1.060000e+00   -4.454853e-02   -3.464558e-01   -1.585581e-02   -3.464558e-01
    1.070000e+00   -4.643417e-02   -3.430085e-01   -1.674692e-02   -3.430085e-01
    1.080000e+00   -4.826885e-02   -3.395955e-01   -1.762000e-02   -3.395955e-01
    1.090000e+00   -5.005377e-02   -3.362165e-01   -1.847558e-02   -3.362165e-01
    1.100000e+00   -5.179011e-02   -3.328711e-01   -1.931417e-02   -3.328711e-01
    1.110000e+00   -5.347901e-02   -3.295590e-01   -2.013628e-02   -3.295590e-01
    1.120000e+00   -5.512159e-02   -3.262798e-01   -2.094237e-02   -3.262798e-01
    1.130000e+00   -5.671893e-02   -3.230333e-01   -2.173287e-02   -3.230333e-01
    1.140000e+00   -5.827208e-02   -3.198190e-01   -2.250820e-02   -3.198190e-01
    1.150000e+00   -5.978207e-02   -3.166368e-01   -2.326878e-02   -3.166368e-01
    1.160000e+00   -6.124990e-02   -3.134862e-01   -2.401497e-02   -3.134862e-01
    1.170000e+00   -6.267654e-02   -3.103669e-01   -2.474715e-02   -3.103669e-01
    1.180000e+00   -6.406294e-02   -3.072787e-01   -2.546565e-02   -3.072787e-01
    1.190000e+00   -6.541002e-02   -3.042213e-01   -2.617080e-02   -3.042213e-01
    1.200000e+00   -6.671869e-02   -3.011942e-01   -2.686292e-02   -3.011942e-01
    1.210000e+00   -6.798982e-02   -2.981973e-01   -2.754232e-02   -2.981973e-01
    1.220000e+00   -6.922426e-02   -2.952302e-01   -2.820927e-02   -2.952302e-01
    1.230000e+00   -7.042286e-02   -2.922926e-01   -2.886405e-02   -2.922926e-01
    1.240000e+00   -7.158641e-02   -2.893842e-01   -2.950693e-02   -2.893842e-01
    1.250000e+00   -7.271572e-02   -2.865048e-01   -3.013816e-02   -2.865048e-01
    1.260000e+00   -7.381155e-02   -2.836540e-01   -3.075798e-02   -2.836540e-01
    1.270000e+00   -7.487467e-02   -2.808316e-01   -3.136662e-02   -2.808316e-01
    1.280000e+00   -7.590580e-02   -2.780373e-01   -3.196431e-02   -2.780373e-01
    1.290000e+00   -7.690566e-02   -2.752708e-01   -3.255126e-02   -2.752708e-01
    1.300000e+00   -7.787496e-02   -2.725318e-01   -3.312767e-02   -2.725318e-01
    1.310000e+00   -7.881437e-02   -2.698201e-01   -3.369376e-02   -2.698201e-01
    1.320000e+00   -7.972457e-02   -2.671353e-01   -3.424970e-02   -2.671353e-01
    1.330000e+00   -8.060620e-02   -2.644773e-01   -3.479569e-02   -2.644773e-01
    1.340000e+00   -8.145990e-02   -2.618457e-01   -3.533190e-02   -2.618457e-01
    1.350000e+00   -8.228629e-02   -2.592403e-01   -3.585851e-02   -2.592403e-01
    1.360000e+00   -8.308598e-02   -2.566608e-01   -3.637568e-02   -2.566608e-01
    1.370000e+00   -8.385955e-02   -2.541070e-01   -3.688357e-02   -2.541070e-01
    1.380000e+00   -8.460760e-02   -2.515786e-01   -3.738234e-02   -2.515786e-01
    1.390000e+00   -8.533067e-02   -2.490753e-01   -3.787215e-02   -2.490753e-01
    1.400000e+00   -8.602933e-02   -2.465970e-01   -3.835314e-02   -2.465970e-01
    1.410000e+00   -8.670410e-02   -2.441433e-01   -3.882546e-02   -2.441433e-01
    1.420000e+00   -8.735553e-02   -2.417140e-01   -3.928923e-02   -2.417140e-01
    1.430000e+00   -8.798412e-02   -2.393089e-01   -3.974460e-02   -2.393089e-01
    1.440000e+00   -8.859037e-02   -2.369278e-01   -4.019170e-02   -2.369278e-01
    1.450000e+00   -8.917478e-02   -2.345703e-01   -4.063066e-02   -2.345703e-01
    1.460000e+00   -8.973783e-02   -2.322363e-01   -4.106160e-02   -2.322363e-01
    1.470000e+00   -9.027999e-02   -2.299255e-01   -4.148464e-02   -2.299255e-01
    1.480000e+00   -9.080171e-02   -2.276377e-01   -4.189991e-02   -2.276377e-01
    1.490000e+00   -9.130345e-02   -2.253727e-01   -4.230750e-02   -2.253727e-01
    1.500000e+00   -9.178564e-02   -2.231302e-01   -4.270755e-02   -2.231302e-01
    1.510000e+00   -9.224872e-02   -2.209100e-01   -4.310016e-02   -2.209100e-01
    1.520000e+00   -9.269310e-02   -2.187119e-01   -4.348543e-02   -2.187119e-01
    1.530000e+00   -9.311919e-02   -2.165357e-01   -4.386348e-02   -2.165357e-01
    1.540000e+00   -9.352740e-02   -2.143811e-01   -4.423440e-02   -2.143811e-01
    1.550000e+00   -9.391812e-02   -2.122480e-01   -4.459830e-02   -2.122480e-01
    1.560000e+00   -9.429174e-02   -2.101361e-01   -4.495527e-02   -2.101361e-01
    1.570000e+00   -9.464862e-02   -2.080452e-01   -4.530541e-02   -2.080452e-01
    1.580000e+00   -9.498913e-02   -2.059751e-01   -4.564882e-02   -2.059751e-01
    1.590000e+00   -9.531365e-02   -2.039256e-01   -4.598559e-02   -2.039256e-01
    1.600000e+00   -9.562251e-02   -2.018965e-01   -4.631581e-02   -2.018965e-01
    1.610000e+00   -9.591607e-02   -1.998876e-01   -4.663958e-02   -1.998876e-01
    1.620000e+00   -9.619466e-02   -1.978987e-01   -4.695697e-02   -1.978987e-01
    1.630000e+00   -9.645861e-02   -1.959296e-01   -4.726807e-02   -1.959296e-01
    1.640000e+00   -9.670825e-02   -1.939800e-01   -4.757298e-02   -1.939800e-01
    1.650000e+00   -9.694388e-02   -1.920499e-01   -4.787177e-02   -1.920499e-01
    1.660000e+00   -9.716583e-02   -1.901390e-01   -4.816452e-02   -1.901390e-01
    1.670000e+00   -9.737439e-02   -1.882471e-01   -4.845132e-02   -1.882471e-01
    1.680000e+00   -9.756986e-02   -1.863740e-01   -4.873224e-02   -1.863740e-01
    1.690000e+00   -9.775253e-02   -1.845195e-01   -4.900737e-02   -1.845195e-01
    1.700000e+00   -9.792269e-02   -1.826835e-01   -4.927678e-02   -1.826835e-01
    1.710000e+00   -9.808061e-02   -1.808658e-01   -4.954055e-02   -1.808658e-01
    1.720000e+00   -9.822656e-02   -1.790661e-01   -4.979874e-02   -1.790661e-01
    1.730000e+00   -9.836082e-02   -1.772844e-01   -5.005144e-02   -1.772844e-01
    1.740000e+00   -9.848365e-02   -1.755204e-01   -5.029872e-02   -1.755204e-01
    1.750000e+00   -9.859529e-02   -1.737739e-01   -5.054064e-02   -1.737739e-01
    1.760000e+00   -9.869601e-02   -1.720449e-01   -5.077728e-02   -1.720449e-01
    1.770000e+00   -9.878604e-02   -1.703330e-01   -5.100871e-02   -1.703330e-01
    1.780000e+00   -9.886564e-02   -1.686381e-01   -5.123499e-02   -1.686381e-01
    1.790000e+00   -9.893502e-02   -1.669602e-01   -5.145619e-02   -1.669602e-01
    1.800000e+00   -9.899443e-02   -1.652989e-01   -5.167238e-02   -1.652989e-01
    1.810000e+00   -9.904409e-02   -1.636541e-01   -5.188363e-02   -1.636541e-01
    1.820000e+00   -9.908423e-02   -1.620258e-01   -5.208999e-02   -1.620258e-01
    1.830000e+00   -9.911505e-02   -1.604136e-01   -5.229153e-02   -1.604136e-01
    1.840000e+00   -9.913677e-02   -1.588174e-01   -5.248832e-02   -1.588174e-01
    1.850000e+00   -9.914960e-02   -1.572372e-01   -5.268042e-02   -1.572372e-01
    1.860000e+00   -9.915375e-02   -1.556726e-01   -5.286788e-02   -1.556726e-01
    1.870000e+00   -9.914941e-02   -1.541237e-01   -5.305077e-02   -1.541237e-01
    1.880000e+00   -9.913678e-02   -1.525901e-01   -5.322915e-02   -1.525901e-01
    1.890000e+00   -9.911605e-02   -1.510718e-01   -5.340308e-02   -1.510718e-01
    1.900000e+00   -9.908741e-02   -1.495686e-01   -5.357260e-02   -1.495686e-01
    1.910000e+00   -9.905105e-02   -1.480804e-01   -5.373779e-02   -1.480804e-01
    1.920000e+00   -9.900714e-02   -1.466070e-01   -5.389870e-02   -1.466070e-01
    1.930000e+00   -9.895586e-02   -1.451482e-01   -5.405538e-02   -1.451482e-01
    1.940000e+00   -9.889738e-02   -1.437039e-01   -5.420789e-02   -1.437039e-01
    1.950000e+00   -9.883188e-02   -1.422741e-01   -5.435629e-02   -1.422741e-01
    1.960000e+00   -9.875952e-02   -1.408584e-01   -5.450062e-02   -1.408584e-01
    1.970000e+00   -9.868047e-02   -1.394569e-01   -5.464094e-02   -1.394569e-01
    1.980000e+00   -9.859488e-02   -1.380692e-01   -5.477731e-02   -1.380692e-01
    1.990000e+00   -9.850291e-02   -1.366954e-01   -5.490977e-02   -1.366954e-01
    2.000000e+00   -9.840471e-02   -1.353353e-01   -5.503837e-02   -1.353353e-01
    2.010000e+00   -9.830044e-02   -1.339887e-01   -5.516317e-02   -1.339887e-01
    2.020000e+00   -9.819024e-02   -1.326555e-01   -5.528422e-02   -1.326555e-01
    2.030000e+00   -9.807426e-02   -1.313355e-01   -5.540157e-02   -1.313355e-01
    2.040000e+00   -9.795264e-02   -1.300287e-01   -5.551526e-02   -1.300287e-01
    2.050000e+00   -9.782551e-02   -1.287349e-01   -5.562534e-02   -1.287349e-01
    2.060000e+00   -9.769302e-02   -1.274540e-01   -5.573187e-02   -1.274540e-01
    2.070000e+00   -9.755530e-02   -1.261858e-01   -5.583488e-02   -1.261858e-01
    2.080000e+00   -9.741247e-02   -1.249302e-01   -5.593442e-02   -1.249302e-01
    2.090000e+00   -9.726467e-02   -1.236871e-01   -5.603055e-02   -1.236871e-01
    2.100000e+00   -9.711202e-02   -1.224564e-01   -5.612330e-02   -1.224564e-01
    2.110000e+00   -9.695465e-02   -1.212380e-01   -5.621273e-02   -1.212380e-01
    2.120000e+00   -9.679268e-02   -1.200316e-01   -5.629886e-02   -1.200316e-01
    2.130000e+00   -9.662622e-02   -1.188373e-01   -5.638176e-02   -1.188373e-01
    2.140000e+00   -9.645539e-02   -1.176548e-01   -5.646146e-02   -1.176548e-01
    2.150000e+00   -9.628030e-02   -1.164842e-01   -5.653800e-02   -1.164842e-01
    2.160000e+00   -9.610107e-02   -1.153251e-01   -5.661143e-02   -1.153251e-01
    2.170000e+00   -9.591781e-02   -1.141776e-01   -5.668180e-02   -1.141776e-01
    2.180000e+00   -9.573061e-02   -1.130415e-01   -5.674913e-02   -1.130415e-01
    2.190000e+00   -9.553960e-02   -1.119167e-01   -5.681347e-02   -1.119167e-01
    2.200000e+00   -9.534486e-02   -1.108032e-01   -5.687486e-02   -1.108032e-01
    2.210000e+00   -9.514651e-02   -1.097006e-01   -5.693335e-02   -1.097006e-01
    2.220000e+00   -9.494464e-02   -1.086091e-01   -5.698897e-02   -1.086091e-01
    2.230000e+00   -9.473934e-02   -1.075284e-01   -5.704176e-02   -1.075284e-01
    2.240000e+00   -9.453072e-02   -1.064585e-01   -5.709175e-02   -1.064585e-01
    2.250000e+00   -9.431886e-02   -1.053992e-01   -5.713900e-02   -1.053992e-01
    2.260000e+00   -9.410385e-02   -1.043505e-01   -5.718352e-02   -1.043505e-01
    2.270000e+00   -9.388580e-02   -1.033122e-01   -5.722537e-02   -1.033122e-01
    2.280000e+00   -9.366478e-02   -1.022842e-01   -5.726458e-02   -1.022842e-01
    2.290000e+00   -9.344088e-02   -1.012665e-01   -5.730119e-02   -1.012665e-01
    2.300000e+00   -9.321418e-02   -1.002588e-01   -5.733522e-02   -1.002588e-01
    2.310000e+00   -9.298477e-02   -9.926125e-02   -5.736672e-02   -9.926125e-02
    2.320000e+00   -9.275273e-02   -9.827359e-02   -5.739572e-02   -9.827359e-02
    2.330000e+00   -9.251813e-02   -9.729575e-02   -5.742226e-02   -9.729575e-02
    2.340000e+00   -9.228106e-02   -9.632764e-02   -5.744637e-02   -9.632764e-02
    2.350000e+00   -9.204160e-02   -9.536916e-02   -5.746808e-02   -9.536916e-02
    2.360000e+00   -9.179981e-02   -9.442022e-02   -5.748743e-02   -9.442022e-02
    2.370000e+00   -9.155576e-02   -9.348073e-02   -5.750445e-02   -9.348073e-02
    2.380000e+00   -9.130955e-02   -9.255058e-02   -5.751918e-02   -9.255058e-02
    2.390000e+00   -9.106122e-02   -9.162968e-02   -5.753164e-02   -9.162968e-02
    2.400000e+00   -9.081085e-02   -9.071795e-02   -5.754187e-02   -9.071795e-02
    2.410000e+00   -9.055851e-02   -8.981529e-02   -5.754990e-02   -8.981529e-02
    2.420000e+00   -9.030427e-02   -8.892162e-02   -5.755576e-02   -8.892162e-02
    2.430000e+00   -9.004819e-02   -8.803683e-02   -5.755948e-02   -8.803683e-02
    2.440000e+00   -8.979033e-02   -8.716085e-02   -5.756110e-02   -8.716085e-02
    2.450000e+00   -8.953076e-02   -8.629359e-02   -5.756064e-02   -8.629359e-02
    2.460000e+00   -8.926953e-02   -8.543495e-02   -5.755813e-02   -8.543495e-02
    2.470000e+00   -8.900672e-02   -8.458486e-02   -5.755360e-02   -8.458486e-02
    2.480000e+00   -8.874236e-02   -8.374323e-02   -5.754708e-02   -8.374323e-02
    2.490000e+00   -8.847654e-02   -8.290997e-02   -5.753860e-02   -8.290997e-02
    2.500000e+00   -8.820929e-02   -8.208500e-02   -5.752819e-02   -8.208500e-02
    2.510000e+00   -8.794067e-02   -8.126824e-02   -5.751588e-02   -8.126824e-02
    2.520000e+00   -8.767075e-02   -8.045961e-02   -5.750169e-02   -8.045961e-02
    2.530000e+00   -8.739957e-02   -7.965902e-02   -5.748566e-02   -7.965902e-02
    2.540000e+00   -8.712718e-02   -7.886640e-02   -5.746780e-02   -7.886640e-02
    2.550000e+00   -8.685364e-02   -7.808167e-02   -5.744815e-02   -7.808167e-02
    2.560000e+00   -8.657899e-02   -7.730474e-02   -5.742673e-02   -7.730474e-02
    2.570000e+00   -8.630329e-02   -7.653555e-02   -5.740356e-02   -7.653555e-02
    2.580000e+00   -8.602657e-02   -7.577400e-02   -5.737869e-02   -7.577400e-02
    2.590000e+00   -8.574890e-02   -7.502004e-02   -5.735212e-02   -7.502004e-02
    2.600000e+00   -8.547031e-02   -7.427358e-02   -5.732389e-02   -7.427358e-02
    2.610000e+00   -8.519086e-02   -7.353454e-02   -5.729401e-02   -7.353454e-02
    2.620000e+00   -8.491057e-02   -7.280286e-02   -5.726253e-02   -7.280286e-02
    2.630000e+00   -8.462950e-02   -7.207846e-02   -5.722945e-02   -7.207846e-02
    2.640000e+00   -8.434770e-02   -7.136127e-02   -5.719480e-02   -7.136127e-02
    2.650000e+00   -8.406519e-02   -7.065121e-02   -5.715862e-02   -7.065121e-02
    2.660000e+00   -8.378202e-02   -6.994822e-02   -5.712091e-02   -6.994822e-02
    2.670000e+00   -8.349824e-02   -6.925223e-02   -5.708171e-02   -6.925223e-02
    2.680000e+00   -8.321387e-02   -6.856315e-02   -5.704103e-02   -6.856315e-02
    2.690000e+00   -8.292896e-02   -6.788094e-02   -5.699891e-02   -6.788094e-02
    2.700000e+00   -8.264355e-02   -6.720551e-02   -5.695535e-02   -6.720551e-02
    2.710000e+00   -8.235767e-02   -6.653681e-02   -5.691040e-02   -6.653681e-02
    2.720000e+00   -8.207136e-02   -6.587475e-02   -5.686406e-02   -6.587475e-02
    2.730000e+00   -8.178465e-02   -6.521929e-02   -5.681635e-02   -6.521929e-02
    2.740000e+00   -8.149757e-02   -6.457035e-02   -5.676731e-02   -6.457035e-02
    2.750000e+00   -8.121017e-02   -6.392786e-02   -5.671695e-02   -6.392786e-02
    2.760000e+00   -8.092247e-02   -6.329177e-02   -5.666529e-02   -6.329177e-02
    2.770000e+00   -8.063450e-02   -6.266200e-02   -5.661235e-02   -6.266200e-02
    2.780000e+00   -8.034630e-02   -6.203851e-02   -5.655815e-02   -6.203851e-02
    2.790000e+00   -8.005790e-02   -6.142121e-02   -5.650272e-02   -6.142121e-02
    2.800000e+00   -7.976933e-02   -6.081006e-02   -5.644607e-02   -6.081006e-02
    2.810000e+00   -7.948061e-02   -6.020499e-02   -5.638822e-02   -6.020499e-02
    2.820000e+00   -7.919178e-02   -5.960594e-02   -5.632920e-02   -5.960594e-02
    2.830000e+00   -7.890286e-02   -5.901285e-02   -5.626902e-02   -5.901285e-02
    2.840000e+00   -7.861388e-02   -5.842567e-02   -5.620769e-02   -5.842567e-02
    2.850000e+00   -7.832488e-02   -5.784432e-02   -5.614525e-02   -5.784432e-02
    2.860000e+00   -7.803586e-02   -5.726876e-02   -5.608171e-02   -5.726876e-02
    2.870000e+00   -7.774687e-02   -5.669893e-02   -5.601708e-02   -5.669893e-02
    2.880000e+00   -7.745793e-02   -5.613476e-02   -5.595138e-02   -5.613476e-02
    2.890000e+00   -7.716905e-02   -5.557621e-02   -5.588464e-02   -5.557621e-02
    2.900000e+00   -7.688027e-02   -5.502322e-02   -5.581687e-02   -5.502322e-02
    2.910000e+00   -7.659161e-02   -5.447573e-02   -5.574808e-02   -5.447573e-02
    2.920000e+00   -7.630309e-02   -5.393369e-02   -5.567830e-02   -5.393369e-02
    2.930000e+00   -7.601473e-02   -5.339704e-02   -5.560754e-02   -5.339704e-02
    2.940000e+00   -7.572656e-02   -5.286573e-02   -5.553582e-02   -5.286573e-02
    2.950000e+00   -7.543860e-02   -5.233971e-02   -5.546316e-02   -5.233971e-02
    2.960000e+00   -7.515086e-02   -5.181892e-02   -5.538956e-02   -5.181892e-02
    2.970000e+00   -7.486338e-02   -5.130331e-02   -5.531506e-02   -5.130331e-02
    2.980000e+00   -7.457616e-02   -5.079283e-02   -5.523966e-02   -5.079283e-02
    2.990000e+00   -7.428924e-02   -5.028744e-02   -5.516337e-02   -5.028744e-02
    3.000000e+00   -7.400262e-02   -4.978707e-02   -5.508623e-02   -4.978707e-02
    3.010000e+00   -7.371633e-02   -4.929168e-02   -5.500823e-02   -4.929168e-02
    3.020000e+00   -7.343038e-02   -4.880122e-02   -5.492940e-02   -4.880122e-02
    3.030000e+00   -7.314480e-02   -4.831564e-02   -5.484975e-02   -4.831564e-02
    3.040000e+00   -7.285959e-02   -4.783489e-02   -5.476930e-02   -4.783489e-02
    3.050000e+00   -7.257479e-02   -4.735892e-02   -5.468806e-02   -4.735892e-02
    3.060000e+00   -7.229040e-02   -4.688770e-02   -5.460604e-02   -4.688770e-02
    3.070000e+00   -7.200644e-02   -4.642115e-02   -5.452326e-02   -4.642115e-02
    3.080000e+00   -7.172292e-02   -4.595926e-02   -5.443974e-02   -4.595926e-02
    3.090000e+00   -7.143987e-02   -4.550195e-02   -5.435549e-02   -4.550195e-02
    3.100000e+00   -7.115729e-02   -4.504920e-02   -5.427051e-02   -4.504920e-02
    3.110000e+00   -7.087521e-02   -4.460096e-02   -5.418483e-02   -4.460096e-02
    3.120000e+00   -7.059363e-02   -4.415717e-02   -5.409847e-02   -4.415717e-02
    3.130000e+00   -7.031257e-02   -4.371780e-02   -5.401142e-02   -4.371780e-02
    3.140000e+00   -7.003204e-02   -4.328280e-02   -5.392371e-02   -4.328280e-02
